nuts,original_code,original_name,translated_name,hcat4_code,hcat4_name,usage_code,usage_name
at,959,20 JÄHRIGE STILLLEGUNG,20 YEAR SHUTDOWN,3370000000,unmaintained,0,No specified use
at,960,WALDUMWELTMASSNAHMEN,Good agricultural and ecological condition NATURAL MONUMENT AREA,3360000000,tree_wood_forest,0,No specified use
at,961,ERSTAUFFORSTUNG,PRIMARY REFORESTATION,3360100000,afforestation_reforestation,0,No specified use
at,964,ERSTAUFFORSTUNG ALT,FIRST REFORESTATION OLD,3360100000,afforestation_reforestation,0,No specified use
at,965,FORST GENETISCHE RESSOURCEN,FORESTRY GENETIC RESOURCES,3360000000,tree_wood_forest,0,No specified use
at,990,ALMFUTTERFLÄCHE,ALM FORAGE AREA,3320100000,permanent_grassland,3,Fodder/Forage
at,992,ALMWEIDEFLÄCHE,mountain pastures,3320100000,permanent_grassland,3,Fodder/Forage
at,,,,3390000000,not_known_and_other,0,No specified use
be2,1,Hoofdgebouwen,Main buildings.,3390000000,not_known_and_other,0,No specified use
be2,10,Bomenrijen,Rows of trees,3360000000,tree_wood_forest,0,No specified use
be2,100,Niet ingezaaid akkerland,Unplanted arable land,3319900000,other_arable_land_crops,0,No specified use
be2,10001,Unknown,unknown,3390000000,not_known_and_other,0,No specified use
be2,11,Stal,stable,3390000000,not_known_and_other,0,No specified use
be2,12,"Loods (bv. voor machines, opslag,…)","Shed (e.g. for machines, storage,...)",3390000000,not_known_and_other,0,No specified use
be2,13,Niet nader omschreven gebouw,Building not specified,3390000000,not_known_and_other,0,No specified use
be2,14,Woonhuis,Residential building,3390000000,not_known_and_other,0,No specified use
be2,15,Gebouw i.k.v. verbreding,Building i.c.v. widening,3390000000,not_known_and_other,0,No specified use
be2,16,Ander gebouw,Other building,3390000000,not_known_and_other,0,No specified use
be2,17,Biologische niet-landbouwgrond,Organic non-agricultural land,3390000000,not_known_and_other,0,No specified use
be2,2,Andere gebouwen,Other buildings,3390000000,not_known_and_other,0,No specified use
be2,201,Silomaïs,SILO CORN,3310106000,maize_corn_popcorn,3,Fodder/Forage
be2,202,Korrelmaïs,grain corn,3310106000,maize_corn_popcorn,6,Harvested as Grains
be2,3,"Poelen <= 0,1 ha",Pools <= 0.1 ha,3390000000,not_known_and_other,0,No specified use
be2,311,Wintertarwe,winter wheat,3310101001,winter_common_soft_wheat,0,No specified use
be2,312,Zomertarwe,summer wheat,3310101002,spring_common_soft_wheat,0,No specified use
be2,321,Wintergerst,winter barley,3310104001,winter_barley,0,No specified use
be2,322,Zomergerst,summer barley,3310104002,spring_barley,0,No specified use
be2,323,Brouwgerst,brewing barley,3310104000,barley,0,No specified use
be2,331,Winterrogge,winter rye,3310103001,winter_rye,0,No specified use
be2,332,Zomerrogge,summer rye,3310103002,spring_rye,0,No specified use
be2,34,Japanse haver,Japanese oats,3310105000,oats,0,No specified use
be2,341,Winterhaver,winter oats,3310105001,winter_oats,0,No specified use
be2,342,Zomerhaver,summer oats,3310105002,spring_oats,0,No specified use
be2,35,Triticale,Triticale,3310108000,triticale,6,Harvested as Grains
be2,36,Spelt,Spelt,3310110001,winter_spelt,0,No specified use
be2,37,Boekweit,Buckwheat,3310703020,buckwheat,0,No specified use
be2,38,"Gierst, sorghum, kanariezaad of harde tarwe","Millet, sorghum, canary seed or durum wheat",3310100000,cereal,0,No specified use
be2,381,Sorghum,Sorghum,3310116000,sorghum,0,No specified use
be2,382,Quinoa,Quinoa,3310703030,quinoa,0,No specified use
be2,383,Gierst,Millet,3310109000,millet,0,No specified use
be2,39,Andere granen (bv. Mengkoren),Other grains (e.g. mixed wheat),3310100000,cereal,6,Harvested as Grains
be2,391,Mengteelt andere wintergranen en winterteelt vlinderbloemige,Polyculture of other winter cereals and winter legumes,3310198001,winter_unspecified_cereals,0,No specified use
be2,392,Mengteelt zomergranen en zomerteelt vlinderbloemige,Polyculture of spring cereals and summer legumes,3310198002,spring_unspecified_cereals,0,No specified use
be2,395,Mengteelt wintertarwe of triticale en winterteelt vlinderbloemig,Polyculture of winter wheat or triticale and winter legume crop,3310101001,winter_common_soft_wheat,0,No specified use
be2,396,Mengteelt maïs en vlinderbloemige teelt,Polyculture of corn and legume,3310106000,maize_corn_popcorn,0,No specified use
be2,4,Houtkanten en houtwallen <= 10 m breed,Wooded edges and wooded banks <= 10 m wide,3360000000,tree_wood_forest,0,No specified use
be2,4111,Winterkoolzaad,winter rapeseed,3310604011,winter_rapeseed_rape,0,No specified use
be2,4112,Winterraapzaad,Winter rape seed,3310604011,winter_rapeseed_rape,0,No specified use
be2,4121,Zomerkoolzaad,summer rapeseed,3310604012,spring_rapeseed_rape,0,No specified use
be2,4122,Zomerraapzaad,summer rapeseed,3310604012,spring_rapeseed_rape,0,No specified use
be2,42,Zonnebloempitten,sunflower seeds,3310604020,sunflower,9,Seed/Propagation
be2,43,Sojabonen,soybeans,3310201030,soy_soybeans,0,No specified use
be2,44,Andere oliehoudende zaden,Other oilseeds,3310604000,oilseed_crops,8,Oil
be2,45,Olievlas (geen vezelvlas),Oil flax (no fiber flax),3310607000,flax_linseed,8,Oil
be2,451,Wintervlas (olieproductie),Winter flax (oil production),3310607000,flax_linseed,8,Oil
be2,47,Goudsbloem,Marigold,3310612100,calendula_marigold,0,No specified use
be2,48,Deder/huttentut,Camelina,3310615000,camelina,0,No specified use
be2,5,Tuin met hoogstam,High-stem garden,3360000000,tree_wood_forest,0,No specified use
be2,51,Voedererwten (niet voor menselijke consumptie),Field peas (not for human consumption),3310201080,peas,0,No specified use
be2,511,Voedererwten (winterteelt) - niet menselijke consumptie,Fodder peas (winter crop) - not human consumption,3310201080,peas,3,Fodder/Forage
be2,512,Voedererwten (zomerteelt) - niet menselijke consumptie,Fodder peas (summer crop) - not human consumption,3310201080,peas,3,Fodder/Forage
be2,513,Drooggeoogste erwten (voor menselijke consumptie),Dry-harvested peas (for human consumption),3310201080,peas,1,Consumption/Fresh
be2,52,Tuin- en veldbonen (niet voor menselijke consumptie),Broad and field beans (not for human consumption),3310201010,beans,0,No specified use
be2,521,Winterveldbonen - niet menselijke consumptie,Winter Field Beans  not human consumption,3310201010,beans,0,No specified use
be2,522,Zomerveldbonen - niet menselijke consumptie,Summer Field Beans  not human consumption,3310201010,beans,0,No specified use
be2,523,Drooggeoogste Vicia bonen (voor menselijke consumptie),Dry-harvested Broad beans (for human consumption),3310201010,beans,1,Consumption/Fresh
be2,524,Drooggeoogste Phaseolus bonen (voor menselijke consumptie),Dry-harvested Common beans (for human consumption),3310201010,beans,1,Consumption/Fresh
be2,53,Niet-bittere lupinen,Sweet Lupins,3310201090,lupins,0,No specified use
be2,541,Mengteelt wintertarwe of triticale en vlinderbloemige,Mixed cultivation of winter wheat or triticale and leguminous plants,3310200000,legumes,0,No specified use
be2,542,Mengteelt  andere granen en vlinderbloemige (bv. erwten en gerst,Mixed cultivation of other cereals and leguminous plants (e.g. peas and barley),3310200000,legumes,0,No specified use
be2,6,Begraasde niet-landbouwgrond,grazed non-agricultural land,3320100000,permanent_grassland,3,Fodder/Forage
be2,60,Grasland,Grassland,3320100000,permanent_grassland,0,No specified use
be2,601,Zaaizaad grassen,Seed grasses,3320201000,poaceae_grasses,9,Seed/Propagation
be2,602,Teeltmateriaal wijnstokken,Cultivation material vines,3330600000,vineyards_wine_vine_rebland_grapes,0,No specified use
be2,603,Zaaizaad graangewassen,Seed cereals,3310100000,cereal,9,Seed/Propagation
be2,6031,Zaaizaad wintertarwe of triticale,Winter wheat or triticale seed,3310101001,winter_common_soft_wheat,9,Seed/Propagation
be2,604,Zaaizaad olie- en vezelhoudende planten,Seed oil and fiber plants,3310611000,fibre_crops,8,Oil
be2,6041,Zaaizaad wintervlas,Winter flax seed,3310607000,flax_linseed,9,Seed/Propagation
be2,605,Zaaizaad groenten,Seed vegetables,3310700000,fresh_vegetables,9,Seed/Propagation
be2,606,Zaaizaad voedergewassen,Seeds for fodder plants,3311000000,seed_seedlings,9,Seed/Propagation
be2,61,Blijvend grasland,Permanent grassland,3320100000,permanent_grassland,0,No specified use
be2,62,Tijdelijk grasland,Temporary grassland,3320200000,temporary_grassland,0,No specified use
be2,63,Graskruiden mengsel,Grass herb mixture,3320200000,temporary_grassland,0,No specified use
be2,630,Alexandrijnse klaver,Alexandrian clover,3310202030,clover,0,No specified use
be2,631,Witte of rode klaver,White or red clover,3310202030,clover,0,No specified use
be2,632,Andere klavers,Other clovers,3310202030,clover,0,No specified use
be2,633,Wikken,Vetch,3310202050,vetches,0,No specified use
be2,634,Italiaans raaigras,Italian ryegrass,3320201050,lolium_ryegrass,0,No specified use
be2,635,Westerwolds raaigras,Westerwolds ryegrass,3320201050,lolium_ryegrass,0,No specified use
be2,636,Engels raaigras,perennial ryegrass,3320201050,lolium_ryegrass,0,No specified use
be2,637,Hybride raaigras,Hybrid ryegrass,3320201050,lolium_ryegrass,0,No specified use
be2,638,Festulolium,Festulolium,3320201040,festulolium,0,No specified use
be2,639,Snijrogge,cutting rye,3310103000,rye,5,Harvested Green
be2,642,Bladrammenas,Oil radish,3310715040,radish,3,Fodder/Forage
be2,643,Gele mosterd,Yellow mustard,3310707010,mustard,0,No specified use
be2,644,Lupinen,Lupins,3310201090,lupins,0,No specified use
be2,645,Phacelia,Phacelia,3311300000,phacelia,0,No specified use
be2,646,Tagetes (Afrikaantje),Tagetes (marigold),3310847000,tagetes,0,No specified use
be2,647,Andere niet-vlinderbloemige groenbedekker,Other non-flowery green cover plants,3320201000,poaceae_grasses,0,No specified use
be2,648,Andere vlinderbloemige groenbedekker,Other leguminous green cover plants,3310201020,peanuts,5,Harvested Green
be2,6490,"Mengsel groenbedekkers, > 50 % grassen","Mixture of cover crops, > 50% grasses.",3320200000,temporary_grassland,0,No specified use
be2,6491,"Mengsel groenbedekkers, > 50 % vlinderbloemigen","Mixture of green manures, > 50% legumes.",3310200000,legumes,5,Harvested Green
be2,6492,"Mengsel groenbedekkers, > 50 % andere","Mixture of cover crops, > 50% other.",3319900000,other_arable_land_crops,0,No specified use
be2,652,Komkommerkruid,Borage,3310612090,borage,0,No specified use
be2,653,Soedangras,Sudan grass,3310116000,sorghum,0,No specified use
be2,655,Sareptamosterd,Brown Mustard,3310707010,mustard,0,No specified use
be2,657,Gras in onderzaai,Grass in under-sowing,3320200000,temporary_grassland,0,No specified use
be2,658,Mengsel met 1 of meer vlinderbloemige groenbedekkers,Mixture with 1 or more leguminous cover crops.,3310200000,legumes,0,No specified use
be2,659,Mengsel van niet-vlinderbloemige groenbedekkers,Mixture of non-legume cover crops.,3319900000,other_arable_land_crops,0,No specified use
be2,660,Grasluzerne,Grass alfalfa,3310202010,alfalfa_lucerne,0,No specified use
be2,7,Niet-begraasde natuurgrond,Non-grazed natural land,3320100000,permanent_grassland,0,No specified use
be2,700,Grasklaver,grass clover,3310202030,clover,0,No specified use
be2,701,Eenjarige grasklaver,Annual clover grass,3310202030,clover,0,No specified use
be2,702,Meerjarige grasklaver,Perennial grass clover,3310202030,clover,0,No specified use
be2,71,Voederbieten,fodder beets,3310719020,mangelwurzel_beets,3,Fodder/Forage
be2,721,Eenjarige klaver,annual clover,3310202030,clover,0,No specified use
be2,722,Meerjarige klaver,Perennial Clover,3310202030,clover,0,No specified use
be2,723,Rode klaver,red clover,3310202030,clover,0,No specified use
be2,731,Eenjarige luzerne,Annual Alfalfa,3310202010,alfalfa_lucerne,0,No specified use
be2,732,Meerjarige luzerne,Perennial alfalfa,3310202010,alfalfa_lucerne,0,No specified use
be2,741,Voederkool (bladkool),Feed cabbage (leafy cabbage),3310707990,other_brassicaceae_cruciferae,3,Fodder/Forage
be2,742,Voederwortelen,Fodder carrots,3310715020,carrots_daucus,3,Fodder/Forage
be2,743,Andere voedergewassen,Other fodder crops,3310000000,arable_crops,3,Fodder/Forage
be2,744,Mengsel van vlinderbloemigen,Mixture of legumes,3310200000,legumes,0,No specified use
be2,745,Mengsel van gras en vlinderbloemigen (andere dan grasklaver),Mixture of grass and legumes (other than clover).,3320000000,grassland_grass,0,No specified use
be2,746,Voederrapen,Fodder Turnips,3310715050,turnips,3,Fodder/Forage
be2,747,Wikke,vetch,3310202050,vetches,0,No specified use
be2,8,Volkstuinpark,People garden park,3390000000,not_known_and_other,0,No specified use
be2,81,Braakliggend land zonder minimale activiteit,Derelict land with no minimum activity,3370000000,unmaintained,0,No specified use
be2,82,Braakliggend land met minimale activiteit zonder EAG,Derelict land with minimal activity without EAG,3370000000,unmaintained,0,No specified use
be2,831,Erwten (andere dan droog geoogst) - industrie,Peas (other than dry harvested) - industry,3310201080,peas,2,Industry/for processing
be2,832,Tuin- en veldbonen (Vicia faba) - industrie,Broad and field beans (Vicia faba) - industry,3310201010,beans,2,Industry/for processing
be2,8409,Pastinaak - industrie,Parsnip - industry,3310715030,parsnips,2,Industry/for processing
be2,8410,Stamslabonen/sperziebonen - industrie,Standard green beans/green beans - industry,3310201010,beans,2,Industry/for processing
be2,8411,Snijbonen - industrie,String beans - industry,3310201010,beans,2,Industry/for processing
be2,8412,Flageolets (voor de boon) - industrie,Flageolets (for the bean) - industry,3310201010,beans,2,Industry/for processing
be2,8456,Butternutpompoenen - industrie,Butternut Squashes - Industry,3310702040,pumpkin_squash_gourd,2,Industry/for processing
be2,85,Andere bedekking,Other cover,3310000000,arable_crops,0,No specified use
be2,8511,Asperges - industrie,Asparagus - industry,3310706000,asparagus,2,Industry/for processing
be2,8512,Spruitkool - industrie,Brussels sprouts - industry,3310707040,brussels_sprouts,2,Industry/for processing
be2,8513,Sjalotten - industrie,Shallots - industry,3310708060,shallot,2,Industry/for processing
be2,8514,Ajuinen (niet-vroege) - industrie,Onions (non-early) - industry,3310708040,onions,2,Industry/for processing
be2,8515,Witloof (forcerie) - industrie,Chicory (force) - industry,3310717010,chicory_chicories,2,Industry/for processing
be2,8517,Rabarber - industrie,Rhubarb - industry,3310709000,rhubarb,2,Industry/for processing
be2,8518,Kropsla - industrie,lettuce - industry,3310717000,salads_lettuce_leaf_vegetables,2,Industry/for processing
be2,8519,Spinazie - industrie,Spinach - industry,3310717070,spinach,2,Industry/for processing
be2,8523,Bloemkool - industrie,Cauliflower - industry,3310707050,cauliflower,2,Industry/for processing
be2,8524,Boerenkool - industrie,Kale - industry,3310707090,kale,2,Industry/for processing
be2,8525,Broccoli - industrie,Broccoli - industry,3310707030,broccoli,2,Industry/for processing
be2,8526,Chinese kool - industrie,Chinese cabbage - industry,3310707060,chinese_cabbage,2,Industry/for processing
be2,8527,Rode kool - industrie,Red cabbage - industry,3310707110,red_cabbage,2,Industry/for processing
be2,8528,Koolraap - industrie,Turnip - Industry,3310715050,turnips,2,Industry/for processing
be2,8529,Koolrabi - industrie,Kohlrabi - industry,3310707100,kohlrabi,2,Industry/for processing
be2,8530,Raap - industrie,Turnip - industry,3310715050,turnips,2,Industry/for processing
be2,8531,Radijs - industrie,Radish - industry,3310715040,radish,2,Industry/for processing
be2,8532,Rode biet - industrie,Red beet - industry,3310719020,mangelwurzel_beets,2,Industry/for processing
be2,8533,Schorseneer - industrie,Salsify - industry,3310715090,salsify,2,Industry/for processing
be2,8534,(Knol)venkel - industrie,Fennel (tuber) - industry,3310704000,fennel,2,Industry/for processing
be2,8535,Wortel (niet-vroege) (consumptie) - industrie,Carrot (non-early) (consumption) - industry,3310715020,carrots_daucus,2,Industry/for processing
be2,8537,Andijvie - industrie,Endive - industry,3310717020,endive,2,Industry/for processing
be2,8538,Prei - industrie,Leek - industry,3310708030,leek,2,Industry/for processing
be2,8539,Bladselder - industrie,Celery leaves - industry,3310711000,celery,2,Industry/for processing
be2,8540,Witte kool - industrie,White cabbage - industry,3310707130,white_cabbage,2,Industry/for processing
be2,8541,Courgettes - industrie,Zucchini - industry,3310702060,zucchini_courgette,2,Industry/for processing
be2,8542,Veldsla - industrie,Lambs lettuce - industry,3310717040,lambs_lettuce_rapunzel,2,Industry/for processing
be2,8543,Knolselder - industrie,Celeriac - industry,3310711010,celeriac,2,Industry/for processing
be2,8544,Ijsbergsla - industrie,Iceberg lettuce - industry,3310717030,iceberg,2,Industry/for processing
be2,8545,Raketsla - Rucola - industrie,Rocket - Arugula - Industry,3310717050,rocket_arugula,2,Industry/for processing
be2,8546,Savooikool - industrie,Savoy cabbage - industry,3310707120,savoy_cabbage,2,Industry/for processing
be2,8548,Groene selder - industrie,Green celery - industry,3310711000,celery,2,Industry/for processing
be2,8550,Rammenas - industrie,Black radish - industry,3310715040,radish,2,Industry/for processing
be2,8551,Bleekselder - industrie,Celery - industry,3310711000,celery,2,Industry/for processing
be2,8552,Tomaten - industrie,Tomatoes - industry,3310714000,tomato,2,Industry/for processing
be2,8553,Paprika - industrie,Paprika - industry.  English crop description,3310716010,bell_pepper_paprika,2,Industry/for processing
be2,8554,Komkommers - industrie,Cucumbers - industry,3310702010,cucumber_pickle,2,Industry/for processing
be2,8556,Pompoenen - industrie,Pumpkins - industry,3310702040,pumpkin_squash_gourd,2,Industry/for processing
be2,8557,Andere alternatieve slasoorten - industrie,Other alternative lettuce varieties - industry,3310717000,salads_lettuce_leaf_vegetables,2,Industry/for processing
be2,8558,Vroege bladgroenten - industrie,Early leafy vegetables - industry.,3310717000,salads_lettuce_leaf_vegetables,2,Industry/for processing
be2,8559,Andere groenten - industrie,Other vegetables - industry,3310700000,fresh_vegetables,2,Industry/for processing
be2,856,Andere kruiden -  industriële verwerking,Industrial processing of other herbs.,3310612000,aromatic_medicinal_culinary_plants_spices_herbs,2,Industry/for processing
be2,8561,Witloof (voor de wortel) - industrie,Chicory (for the root) - industry,3310717020,endive,2,Industry/for processing
be2,8563,Ajuinen (vroege) - industrie,Onions (early) - industry,3310708040,onions,2,Industry/for processing
be2,8564,Wortel (vroege) (consumptie) - industrie,Carrot (early) (consumption) - industry,3310715020,carrots_daucus,2,Industry/for processing
be2,858,Andere meerjarige kruiden - industrie,Other perennial herbs - industrial,3310612000,aromatic_medicinal_culinary_plants_spices_herbs,2,Industry/for processing
be2,8581,Andere meerjarige kruiden - vers,Other perennial herbs - fresh,3310612000,aromatic_medicinal_culinary_plants_spices_herbs,1,Consumption/Fresh
be2,859,Peterselie - industrie,Parsley - industry,3310612270,parsley,2,Industry/for processing
be2,860,Kervel - industrie,Chervil - industry,3310612140,chervil,2,Industry/for processing
be2,8620,Andere kolen - industrie,Other cabbages - industry,3310707000,brassicaceae_cruciferae,2,Industry/for processing
be2,863,Wortelpeterselie - industrie,Parsley root - industry,3310612270,parsley,2,Industry/for processing
be2,864,Basilicum - industrie,Basil - industry,3310612070,basil,2,Industry/for processing
be2,865,Bieslook - industrie,Chives - industry,3310708010,chives,2,Industry/for processing
be2,872,Andere hennep dan vezelhennep (niet voor menselijke consumptie),Hemp other than fiber hemp (not for human consumption),3310610000,hemp_cannabis,0,No specified use
be2,88,niet-landbouwkundig gebruik (bv. grondopslag),"non-agricultural use (e.g., ground storage)",3390000000,not_known_and_other,0,No specified use
be2,881,Engelwortel - vers,Angelica - fresh.,3310612040,angelica,1,Consumption/Fresh
be2,882,"Olifantegras, mariadistel","Miscanthus x giganteus, Milk thistle",3310617030,miscanthus_silvergrass,0,No specified use
be2,883,Bebossing (korte omlooptijd),Afforestation (short rotation),3360100000,afforestation_reforestation,0,No specified use
be2,884,Miscanthus,miscanthus,3310617030,miscanthus_silvergrass,0,No specified use
be2,89,Braakliggend land met minimale activiteit met EAG,Derelict land with minimal activity with EAG,3311100000,fallow_land_not_crop,0,No specified use
be2,891,Bebossing,Afforestation,3360100000,afforestation_reforestation,0,No specified use
be2,8910,Bebossing loofbomen-ecologisch,Afforestation deciduous trees-ecological,3360100000,afforestation_reforestation,0,No specified use
be2,8911,Bebossing loofbomen-economisch,Afforestation of deciduous trees-economical,3360100000,afforestation_reforestation,0,No specified use
be2,8912,Bebossing naaldbomen,Afforestation of conifers,3360100000,afforestation_reforestation,0,No specified use
be2,8913,Bebossing naaldbomen-economisch,Afforestation of conifers - economic,3360900000,conifers,0,No specified use
be2,8914,Bebossing populieren-ecologisch,Afforestation poplar ecological,3360700000,populus,0,No specified use
be2,8915,Bebossing populieren,Poplar afforestation,3360700000,populus,0,No specified use
be2,892,Bebossing op blijvend grasland in 2003,Afforestation on permanent grassland in 2003,3320100000,permanent_grassland,0,No specified use
be2,894,Andere bebossing,Other afforestation,3360100000,afforestation_reforestation,0,No specified use
be2,895,Bomen in groep,Group trees,3360100000,afforestation_reforestation,0,No specified use
be2,897,Bos,Forest,3360000000,tree_wood_forest,0,No specified use
